track_id,video_id,n_segments,title,pd_class,matched_hymn,match_score,title_says_scripture,content_theme_signal,handle,n_words,video_views
Ss0pA-Cw8V0#17,Ss0pA-Cw8V0,30,Hallelujah to The King of Kings,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,208,344647.0
Ss0pA-Cw8V0#18,Ss0pA-Cw8V0,66,Jesus is King,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,401,344647.0
Ss0pA-Cw8V0#19,Ss0pA-Cw8V0,28,King's Glory,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,223,344647.0
Ss0pA-Cw8V0#20,Ss0pA-Cw8V0,47,Holy Drip,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,330,344647.0
Ss0pA-Cw8V0#21,Ss0pA-Cw8V0,68,Part 2 Won't He Do It,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,462,344647.0
Ss0pA-Cw8V0#22,Ss0pA-Cw8V0,54,Part 2 His Blood,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,369,344647.0
Ss0pA-Cw8V0#23,Ss0pA-Cw8V0,44,Part 2 Prayed Up,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,375,344647.0
Ss0pA-Cw8V0#24,Ss0pA-Cw8V0,56,Part 2 God Walks With Me Through The Storm Together,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,441,344647.0
UUc37KP8OgM#01,UUc37KP8OgM,25,,NEW_COMPOSITION,,0.0,False,False,stillworshipmusic,178,3652301.0
_ycC4y-4sYo#02,_ycC4y-4sYo,45,You Are My GOD,NEW_COMPOSITION,,0.0,False,False,saltandlight-k2z,310,1343374.0
_ycC4y-4sYo#03,_ycC4y-4sYo,19,Shepherd Psalm,NEW_COMPOSITION,,0.0,False,True,saltandlight-k2z,143,1343374.0
_ycC4y-4sYo#04,_ycC4y-4sYo,32,Ancient Path,NEW_COMPOSITION,,0.0,False,True,saltandlight-k2z,255,1343374.0
_ycC4y-4sYo#05,_ycC4y-4sYo,31,Search Me,NEW_COMPOSITION,,0.0,False,False,saltandlight-k2z,257,1343374.0
_ycC4y-4sYo#06,_ycC4y-4sYo,31,GOD of My Salvation,NEW_COMPOSITION,,0.0,False,False,saltandlight-k2z,287,1343374.0
_ycC4y-4sYo#07,_ycC4y-4sYo,16,Blessed Assurance,NEW_COMPOSITION,Blessed Assurance,0.333,False,False,saltandlight-k2z,110,1343374.0
_ycC4y-4sYo#08,_ycC4y-4sYo,25,"The WAY, TRUTH, LIFE",NEW_COMPOSITION,,0.0,False,False,saltandlight-k2z,199,1343374.0
_ycC4y-4sYo#09,_ycC4y-4sYo,33,Victory,NEW_COMPOSITION,,0.0,False,False,saltandlight-k2z,280,1343374.0
_ycC4y-4sYo#10,_ycC4y-4sYo,41,Repent,NEW_COMPOSITION,,0.0,False,False,saltandlight-k2z,326,1343374.0
bDRSM1rX-l8#01,bDRSM1rX-l8,68,,NEW_COMPOSITION,,0.0,False,False,stillworshipmusic,334,773174.0
bcNWg9ca92Y#01,bcNWg9ca92Y,60,Your Grace Lord,NEW_COMPOSITION,,0.0,False,False,revivalworshiproommusic,385,379396.0
bcNWg9ca92Y#02,bcNWg9ca92Y,52,"The Way, The Truth, The Light",NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,346,379396.0
bcNWg9ca92Y#03,bcNWg9ca92Y,41,Open My Heart,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,166,379396.0
bcNWg9ca92Y#04,bcNWg9ca92Y,42,At The Cross,NEW_COMPOSITION,Every Time I Feel the Spirit,0.143,False,True,revivalworshiproommusic,319,379396.0
bcNWg9ca92Y#05,bcNWg9ca92Y,62,Closer To The Heart Of God,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,426,379396.0
bcNWg9ca92Y#06,bcNWg9ca92Y,70,Yeshua,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,323,379396.0
bcNWg9ca92Y#07,bcNWg9ca92Y,60,A Little More Jesus,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,336,379396.0
bcNWg9ca92Y#08,bcNWg9ca92Y,62,Faith Will Carry Me,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,374,379396.0
bcNWg9ca92Y#09,bcNWg9ca92Y,90,Part 2 Your Grace Lord,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,574,379396.0
bcNWg9ca92Y#10,bcNWg9ca92Y,58,"Part 2 The Way, The Truth, The Light",NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,341,379396.0
bcNWg9ca92Y#11,bcNWg9ca92Y,52,Part 2 Yeshua,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,320,379396.0
btdznddpirc#01,btdznddpirc,20,1. The Potter's Hands,NEW_COMPOSITION,,0.0,False,False,channel:UCZq1Q0yt7GMsQ8i9wpYFO4Q,158,
btdznddpirc#02,btdznddpirc,27,2. Hallelujah on the Hillside,NEW_COMPOSITION,,0.0,False,False,channel:UCZq1Q0yt7GMsQ8i9wpYFO4Q,205,
btdznddpirc#03,btdznddpirc,23,3. He Sat Beside My Silence,NEW_COMPOSITION,,0.0,False,True,channel:UCZq1Q0yt7GMsQ8i9wpYFO4Q,177,
btdznddpirc#04,btdznddpirc,18,4. Lay It Down,NEW_COMPOSITION,,0.0,False,False,channel:UCZq1Q0yt7GMsQ8i9wpYFO4Q,135,
btdznddpirc#05,btdznddpirc,19,5. Old Rugged Path,NEW_COMPOSITION,,0.0,False,False,channel:UCZq1Q0yt7GMsQ8i9wpYFO4Q,179,
btdznddpirc#06,btdznddpirc,23,6. When My Knees Hit the Ground,NEW_COMPOSITION,,0.0,False,False,channel:UCZq1Q0yt7GMsQ8i9wpYFO4Q,178,
btdznddpirc#07,btdznddpirc,4,7. Grace Poured Down Like Rain,NEW_COMPOSITION,,0.0,False,False,channel:UCZq1Q0yt7GMsQ8i9wpYFO4Q,25,
btdznddpirc#08,btdznddpirc,31,8. He Walks With Me,NEW_COMPOSITION,,0.0,False,False,channel:UCZq1Q0yt7GMsQ8i9wpYFO4Q,220,
btdznddpirc#09,btdznddpirc,10,9. Lamp on the Hill,NEW_COMPOSITION,,0.0,False,False,channel:UCZq1Q0yt7GMsQ8i9wpYFO4Q,100,
eD2IMkcreEI#01,eD2IMkcreEI,56,Christ My Saviour,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,287,591990.0
eD2IMkcreEI#02,eD2IMkcreEI,72,You Carry Me Lord,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,416,591990.0
eD2IMkcreEI#03,eD2IMkcreEI,56,I Speak Jesus,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,294,591990.0
eD2IMkcreEI#04,eD2IMkcreEI,36,Closer To You,NEW_COMPOSITION,,0.0,False,False,revivalworshiproommusic,260,591990.0
eD2IMkcreEI#05,eD2IMkcreEI,32,You Are My God,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,190,591990.0
eD2IMkcreEI#06,eD2IMkcreEI,36,Jesus Is King,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,230,591990.0
eD2IMkcreEI#07,eD2IMkcreEI,47,Amazing Grace,NEW_COMPOSITION,Amazing Grace,0.333,False,True,revivalworshiproommusic,237,591990.0
eD2IMkcreEI#08,eD2IMkcreEI,47,God Did,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,302,591990.0
eD2IMkcreEI#09,eD2IMkcreEI,63,Jesus Reigns Forever,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,251,591990.0
eD2IMkcreEI#10,eD2IMkcreEI,39,Breath On Me Again,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,279,591990.0
eD2IMkcreEI#11,eD2IMkcreEI,28,His Eye Is On The Sparrow,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,239,591990.0
eD2IMkcreEI#12,eD2IMkcreEI,35,Be Praised,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,254,591990.0
eD2IMkcreEI#13,eD2IMkcreEI,57,When Mercy Found Me,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,336,591990.0
eD2IMkcreEI#14,eD2IMkcreEI,21,Near Me,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,193,591990.0
eD2IMkcreEI#15,eD2IMkcreEI,117,Thank You Jesus,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,728,591990.0
eD2IMkcreEI#16,eD2IMkcreEI,35,Your Grace,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,259,591990.0
eD2IMkcreEI#17,eD2IMkcreEI,35,Jeremiah 29,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,253,591990.0
eD2IMkcreEI#18,eD2IMkcreEI,43,Way Maker,NEW_COMPOSITION,,0.0,False,False,revivalworshiproommusic,241,591990.0
eD2IMkcreEI#19,eD2IMkcreEI,57,You Never Let Go,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,306,591990.0
eD2IMkcreEI#20,eD2IMkcreEI,61,House of The Lord,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,300,591990.0
eD2IMkcreEI#21,eD2IMkcreEI,46,Part 2: Jesus Reigns Forever,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,296,591990.0
eD2IMkcreEI#22,eD2IMkcreEI,43,Part 2: God Did,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,250,591990.0
eD2IMkcreEI#23,eD2IMkcreEI,48,Because He Lives,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,302,591990.0
eD2IMkcreEI#24,eD2IMkcreEI,64,Part 2: Jesus Heals The Souls,NEW_COMPOSITION,,0.0,False,True,revivalworshiproommusic,382,591990.0
fy8Cr6R13Ik#01,fy8Cr6R13Ik,31,1. Isaiah 6.1–3 — When the Temple Caught Fire,NEW_COMPOSITION,,0.0,False,True,holygrooveofficial,276,401108.0
fy8Cr6R13Ik#02,fy8Cr6R13Ik,27,2. Isaiah 9.2–6 — The Light That Broke the Night,NEW_COMPOSITION,,0.0,False,False,holygrooveofficial,289,401108.0
fy8Cr6R13Ik#03,fy8Cr6R13Ik,26,3. Isaiah 11.1–5 — The Branch and the Breath,NEW_COMPOSITION,,0.0,False,False,holygrooveofficial,278,401108.0
fy8Cr6R13Ik#04,fy8Cr6R13Ik,40,4. Isaiah 12 — Wells of Salvation,NEW_COMPOSITION,,0.0,False,True,holygrooveofficial,272,401108.0
fy8Cr6R13Ik#05,fy8Cr6R13Ik,44,5. Isaiah 25.8–9 — Tears No More,NEW_COMPOSITION,,0.0,False,False,holygrooveofficial,308,401108.0
fy8Cr6R13Ik#06,fy8Cr6R13Ik,28,6. Isaiah 26 — Perfect Peace in Midnight Blues,NEW_COMPOSITION,,0.0,False,False,holygrooveofficial,288,401108.0
fy8Cr6R13Ik#07,fy8Cr6R13Ik,30,7. Isaiah 35 — The Highway of the Redeemed,NEW_COMPOSITION,,0.0,False,False,holygrooveofficial,283,401108.0
fy8Cr6R13Ik#08,fy8Cr6R13Ik,21,8. Isaiah 40 — Wings for the Weary,NEW_COMPOSITION,,0.0,False,False,holygrooveofficial,236,401108.0
fy8Cr6R13Ik#09,fy8Cr6R13Ik,29,9. Isaiah 42 — The Gentle Flame,NEW_COMPOSITION,,0.0,False,False,holygrooveofficial,283,401108.0
lKk3O0goUrA#01,lKk3O0goUrA,51,You Never Let Me Go,NEW_COMPOSITION,,0.0,False,True,stillworshipmusic,349,972321.0
lKk3O0goUrA#02,lKk3O0goUrA,54,You Lifted Me,NEW_COMPOSITION,,0.0,False,True,stillworshipmusic,345,972321.0
lKk3O0goUrA#03,lKk3O0goUrA,66,Praise Him,NEW_COMPOSITION,,0.0,False,True,stillworshipmusic,321,972321.0
lKk3O0goUrA#04,lKk3O0goUrA,38,Yes Lord,NEW_COMPOSITION,,0.0,False,True,stillworshipmusic,289,972321.0
lKk3O0goUrA#05,lKk3O0goUrA,38,You Never Let Me Fall,NEW_COMPOSITION,,0.0,False,True,stillworshipmusic,287,972321.0
lKk3O0goUrA#06,lKk3O0goUrA,56,Praise Through It All,NEW_COMPOSITION,,0.0,False,True,stillworshipmusic,291,972321.0
lKk3O0goUrA#07,lKk3O0goUrA,34,Still Standing,NEW_COMPOSITION,,0.0,False,False,stillworshipmusic,277,972321.0
lKk3O0goUrA#08,lKk3O0goUrA,39,You Carry Me,NEW_COMPOSITION,,0.0,False,True,stillworshipmusic,251,972321.0
lKk3O0goUrA#09,lKk3O0goUrA,32,Youre Still God,NEW_COMPOSITION,,0.0,False,True,stillworshipmusic,213,972321.0
lKk3O0goUrA#10,lKk3O0goUrA,64,Thank You Lord,NEW_COMPOSITION,,0.0,False,True,stillworshipmusic,293,972321.0
nzM91L_-mrc#01,nzM91L_-mrc,5,,NEW_COMPOSITION,,0.0,False,False,holyspiritsoundblues,46,439219.0
rBwZv_dQf8A#01,rBwZv_dQf8A,45,The Lord Directs The Steps (Proverbs 16),NEW_COMPOSITION,,0.0,False,True,rivers-and-revival,293,59687.0
rBwZv_dQf8A#02,rBwZv_dQf8A,43,Don't Fret The Evildoers (Proverbs 21),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,261,59687.0
rBwZv_dQf8A#03,rBwZv_dQf8A,42,Better A Dry Crust With Peace (Proverbs 17),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,286,59687.0
rBwZv_dQf8A#04,rBwZv_dQf8A,39,The Virtuous Woman (Proverbs 31),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,266,59687.0
rBwZv_dQf8A#05,rBwZv_dQf8A,42,The Way That Seems Right (Proverbs 21),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,272,59687.0
rBwZv_dQf8A#06,rBwZv_dQf8A,51,Don't Envy The Wicked (Proverbs 23),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,301,59687.0
rBwZv_dQf8A#07,rBwZv_dQf8A,36,The Power Of Words (Proverbs 18),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,248,59687.0
rBwZv_dQf8A#08,rBwZv_dQf8A,36,Better To Be Poor And Honest (Proverbs 19),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,270,59687.0
rBwZv_dQf8A#09,rBwZv_dQf8A,44,Iron Sharpens Iron (Proverbs 27),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,300,59687.0
rBwZv_dQf8A#10,rBwZv_dQf8A,33,Where There Is No Vision (Proverbs 29),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,260,59687.0
rBwZv_dQf8A#11,rBwZv_dQf8A,37,Train Up A Child (Proverbs 22),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,340,59687.0
rBwZv_dQf8A#12,rBwZv_dQf8A,53,Integrity Over Everything (Proverbs 20),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,271,59687.0
rBwZv_dQf8A#13,rBwZv_dQf8A,30,Apples Of Gold (Proverbs 25),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,190,59687.0
rBwZv_dQf8A#14,rBwZv_dQf8A,43,Every Word Of God Is Pure (Proverbs 30),NEW_COMPOSITION,,0.0,False,True,rivers-and-revival,302,59687.0
rBwZv_dQf8A#15,rBwZv_dQf8A,40,The Blues Of A Fool (Proverbs 26),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,317,59687.0
rBwZv_dQf8A#16,rBwZv_dQf8A,39,Bold As A Lion (Proverbs 28),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,255,59687.0
rXmrgL6mUf8#02,rXmrgL6mUf8,28,God's Protection,NEW_COMPOSITION,,0.0,False,False,saltandlight-k2z,289,914865.0
rXmrgL6mUf8#03,rXmrgL6mUf8,41,Take Up My Cross,NEW_COMPOSITION,,0.0,False,False,saltandlight-k2z,275,914865.0
rXmrgL6mUf8#04,rXmrgL6mUf8,44,Favor,NEW_COMPOSITION,,0.0,False,False,saltandlight-k2z,359,914865.0
rXmrgL6mUf8#05,rXmrgL6mUf8,14,God of Hope,NEW_COMPOSITION,,0.0,False,False,saltandlight-k2z,108,914865.0
rXmrgL6mUf8#06,rXmrgL6mUf8,57,Blood Bought,NEW_COMPOSITION,,0.0,False,False,saltandlight-k2z,368,914865.0
rXmrgL6mUf8#07,rXmrgL6mUf8,32,I Praise YOUR Name,NEW_COMPOSITION,,0.0,False,False,saltandlight-k2z,303,914865.0
rXmrgL6mUf8#08,rXmrgL6mUf8,43,Here I Am,NEW_COMPOSITION,,0.0,False,True,saltandlight-k2z,437,914865.0
rXmrgL6mUf8#09,rXmrgL6mUf8,64,Never Let Go,NEW_COMPOSITION,,0.0,False,True,saltandlight-k2z,478,914865.0
rXmrgL6mUf8#10,rXmrgL6mUf8,71,Make Haste,NEW_COMPOSITION,,0.0,False,True,saltandlight-k2z,441,914865.0
rXmrgL6mUf8#11,rXmrgL6mUf8,48,Covered,NEW_COMPOSITION,,0.0,False,True,saltandlight-k2z,394,914865.0
sGjecIPJalE#01,sGjecIPJalE,35,That They May Be One (John 17),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,293,96096.0
sGjecIPJalE#02,sGjecIPJalE,21,You Must Be Born Again (John 3),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,250,96096.0
sGjecIPJalE#03,sGjecIPJalE,37,Forgive Them Father (Luke 23),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,268,96096.0
sGjecIPJalE#04,sGjecIPJalE,30,My Father's House (Matthew 21),NEW_COMPOSITION,,0.0,False,True,rivers-and-revival,226,96096.0
sGjecIPJalE#05,sGjecIPJalE,34,Go And Sin No More (John 8),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,206,96096.0
sGjecIPJalE#06,sGjecIPJalE,31,Pray Like This (Matthew 6),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,222,96096.0
sGjecIPJalE#07,sGjecIPJalE,36,I Am The Light Of The World (John 8),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,253,96096.0
sGjecIPJalE#08,sGjecIPJalE,26,"Jerusalem, Jerusalem (Matthew 23)",NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,218,96096.0
sGjecIPJalE#09,sGjecIPJalE,30,I Am The Resurrection (John 11),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,201,96096.0
sGjecIPJalE#10,sGjecIPJalE,23,It Is Finished (John 19),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,213,96096.0
sGjecIPJalE#11,sGjecIPJalE,30,Come To Me (Matthew 11),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,264,96096.0
sGjecIPJalE#12,sGjecIPJalE,41,Let Not Your Heart Be Troubled (John 14),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,286,96096.0
sGjecIPJalE#13,sGjecIPJalE,30,I Am The Good Shepherd (John 10),NEW_COMPOSITION,,0.0,False,True,rivers-and-revival,242,96096.0
sGjecIPJalE#14,sGjecIPJalE,39,Your Faith Has Made You Well (Matthew 9),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,278,96096.0
sGjecIPJalE#15,sGjecIPJalE,32,The John 17 Prayer (John 17),NEW_COMPOSITION,,0.0,False,False,rivers-and-revival,241,96096.0
xkU1wrgAwt0#01,xkU1wrgAwt0,19,1. Psalm 63 – My Soul Thirsts for You,SCRIPTURE_PARAPHRASE,,0.0,True,True,holygrooveofficial,172,748783.0
xkU1wrgAwt0#02,xkU1wrgAwt0,22,2. Psalm 1 – Like a Tree by the River,SCRIPTURE_PARAPHRASE,,0.0,True,False,holygrooveofficial,171,748783.0
xkU1wrgAwt0#03,xkU1wrgAwt0,18,3. Psalm 37 – The Steps of the Righteous,SCRIPTURE_PARAPHRASE,,0.0,True,False,holygrooveofficial,170,748783.0
xkU1wrgAwt0#04,xkU1wrgAwt0,21,4. Psalm 23 – Shepherd of My Blues,SCRIPTURE_PARAPHRASE,,0.0,True,True,holygrooveofficial,164,748783.0
xkU1wrgAwt0#05,xkU1wrgAwt0,18,5. Psalm 34 – Taste and See,SCRIPTURE_PARAPHRASE,,0.0,True,False,holygrooveofficial,164,748783.0
xkU1wrgAwt0#06,xkU1wrgAwt0,12,6. Psalm 121 – Keeper of My Steps,SCRIPTURE_PARAPHRASE,,0.0,True,True,holygrooveofficial,167,748783.0
xkU1wrgAwt0#07,xkU1wrgAwt0,16,"7. Psalm 13 – How Long, O Lord",SCRIPTURE_PARAPHRASE,,0.0,True,False,holygrooveofficial,154,748783.0
xkU1wrgAwt0#08,xkU1wrgAwt0,18,8. Psalm 139 – Known and Carried,SCRIPTURE_PARAPHRASE,,0.0,True,False,holygrooveofficial,154,748783.0
xkU1wrgAwt0#09,xkU1wrgAwt0,25,"9. Psalm 28 – Hear My Cry, O Lord",SCRIPTURE_PARAPHRASE,,0.0,True,True,holygrooveofficial,180,748783.0
xkU1wrgAwt0#10,xkU1wrgAwt0,22,10. Psalm 42 – My Soul Thirsts Deep,SCRIPTURE_PARAPHRASE,,0.0,True,True,holygrooveofficial,190,748783.0
xkU1wrgAwt0#11,xkU1wrgAwt0,23,11. Psalm 19 – Heaven’s Blues,SCRIPTURE_PARAPHRASE,,0.0,True,False,holygrooveofficial,176,748783.0
xoKFimV_5gI#01,xoKFimV_5gI,60,,NEW_COMPOSITION,,0.0,False,False,saltandlight-k2z,367,230684.0
zfRJe2HhUjs#01,zfRJe2HhUjs,46,<Untitled Chapter 1>,NEW_COMPOSITION,,0.0,False,True,channel:UCZq1Q0yt7GMsQ8i9wpYFO4Q,346,
zfRJe2HhUjs#02,zfRJe2HhUjs,44,Green Pastures Blues (Psalm 23),SCRIPTURE_PARAPHRASE,I'll Fly Away,0.125,True,True,channel:UCZq1Q0yt7GMsQ8i9wpYFO4Q,296,
zfRJe2HhUjs#03,zfRJe2HhUjs,44,Be Still (Psalm 46),SCRIPTURE_PARAPHRASE,,0.0,True,True,channel:UCZq1Q0yt7GMsQ8i9wpYFO4Q,322,
zfRJe2HhUjs#04,zfRJe2HhUjs,42,Hills and Valleys (Psalm 121),SCRIPTURE_PARAPHRASE,,0.0,True,True,channel:UCZq1Q0yt7GMsQ8i9wpYFO4Q,352,
zfRJe2HhUjs#05,zfRJe2HhUjs,63,Light in My Darkness (Psalm 27),SCRIPTURE_PARAPHRASE,,0.0,True,True,channel:UCZq1Q0yt7GMsQ8i9wpYFO4Q,357,
zfRJe2HhUjs#06,zfRJe2HhUjs,47,Where Can I Run? (Psalm 139),SCRIPTURE_PARAPHRASE,,0.0,True,True,channel:UCZq1Q0yt7GMsQ8i9wpYFO4Q,347,
zfRJe2HhUjs#07,zfRJe2HhUjs,38,Under His Wings (Psalm 91),SCRIPTURE_PARAPHRASE,,0.0,True,False,channel:UCZq1Q0yt7GMsQ8i9wpYFO4Q,280,
zfRJe2HhUjs#08,zfRJe2HhUjs,59,Light in My Darkness (Psalm 27),SCRIPTURE_PARAPHRASE,,0.0,True,True,channel:UCZq1Q0yt7GMsQ8i9wpYFO4Q,361,
zfRJe2HhUjs#09,zfRJe2HhUjs,48,Mercy Cry (Psalm 51),SCRIPTURE_PARAPHRASE,,0.0,True,True,channel:UCZq1Q0yt7GMsQ8i9wpYFO4Q,323,
